# Channel: Aux3 In
# Width: 25.00 µm
# Height: 25.00 µm
# Value units: V
2.7353	2.7079	3.0338	3.1822	3.1895	3.2432	3.2814	3.2618	3.2378	3.2608	3.25	3.2437	3.2483	3.2326	3.2722	3.2395	3.1959	3.2444	3.2232	3.1269	3.1669	3.1838	3.1596	3.1648	3.1926	3.2074	3.2111	3.2228	3.1622	2.5065	2.7035	2.6594	2.707	2.6906	2.6946	2.6663	2.687	2.7043	2.6806	2.6832	2.6948	2.68	2.6629	2.6762	2.6952	2.6576	2.6912	2.7452	2.7345	2.6851	2.7048	2.6896	2.6599	2.6971	2.6669	2.6771	2.7079	2.749	2.7239	2.7608	2.6955	2.7263	2.7018	2.7075	2.7207	2.7372	2.7547	2.7451	2.7598	2.7595	2.7146	2.7281	2.7178	2.7132	2.9714	3.1292	3.2708	3.2977	3.2436	3.2479	3.2751	3.263	3.2374	3.2441	3.248	3.2093	3.2085	3.2131	3.2227	3.2136	3.2519	3.2232	3.2509	3.2025	3.2367	3.2493	3.2317	3.2504	3.2563	3.2146	3.1857	2.776	2.638	2.7393	2.7023	2.6808	2.6973	2.6776	2.6938	2.7293	2.7435	2.7131	2.7106	2.6933	2.6939	2.6791	2.7171	2.7268	2.7352	2.7487	2.7304	2.7166	2.6782	2.6898	2.7348	2.7605	2.749	2.7439	2.7223	2.7343	2.7223	2.7189	2.702	2.733	2.7408	2.7212	2.7388	2.7613	2.7502	2.7468	2.722	2.7339	2.7232	2.7694	2.7586	2.7195	2.8042	3.15	3.2406	3.3153	3.3133	3.3006	3.2737	3.2657	3.2351	3.245	3.2673	3.2405	3.2111	3.2402	3.2454	3.2706	3.2526	3.1973	3.2109	3.2239	3.2517	3.245	3.2541	3.2678	3.2314	3.2668	3.2921	3.2342	2.487	2.6822	2.7387	2.7131	2.7028	2.7233	2.7804	2.7003	2.7034	2.7334	2.6834	2.7391	2.7181	2.7047	2.7224	2.71	2.754	2.7692	2.7245	2.7223	2.7601	2.7563	2.7377	2.7172	2.7385	2.7404	2.7469	2.766	2.7447	2.7438	2.7508	2.7662	2.7623	2.7636	2.7519	2.759	2.7685	2.7779	2.7893	2.7633	2.7722	2.752	2.7372	2.7599	2.7467	3.0618	3.2914	3.2613	3.2879	3.3008	3.3233	3.2371	3.233	3.3259	3.3102	3.2703	3.2878	3.2861	3.2135	3.2485	3.2726	3.2304	3.2577	3.2582	3.2536	3.279	3.2246	3.2635	3.3115	3.2577	3.2634	3.2272	2.9093	2.5009	2.7469	2.722	2.7454	2.7305	2.7078	2.7167	2.7481	2.7652
2.75	2.7116	2.7816	3.2367	3.1507	3.2443	3.2496	3.2895	3.2525	3.234	3.2103	3.2325	3.2234	3.2311	3.2396	3.2296	3.2077	3.1887	3.1976	3.2079	3.2204	3.1913	3.2166	3.1634	3.2225	3.2253	3.241	3.2231	3.0828	2.4927	2.5854	2.6941	2.6652	2.7004	2.6914	2.6972	2.7179	2.7158	2.7006	2.7011	2.6937	2.7067	2.7	2.6977	2.7384	2.7304	2.705	2.737	2.731	2.7112	2.6868	2.7093	2.7344	2.751	2.7113	2.7156	2.716	2.7227	2.6982	2.7263	2.7439	2.7213	2.6896	2.7077	2.7106	2.704	2.7452	2.7209	2.7007	2.7128	2.7438	2.723	2.7451	2.7165	3.0996	3.1096	3.2387	3.2862	3.299	3.2525	3.2598	3.2808	3.2379	3.2643	3.1944	3.2223	3.2371	3.233	3.2719	3.2602	3.2409	3.1935	3.2024	3.2043	3.1761	3.1984	3.1984	3.2202	3.2063	3.2523	3.2029	2.7166	2.6723	2.6744	2.7083	2.6851	2.687	2.7211	2.6945	2.7078	2.7076	2.6935	2.6854	2.6701	2.6868	2.7087	2.7014	2.6845	2.679	2.7427	2.743	2.7256	2.711	2.7194	2.77	2.7238	2.7366	2.7328	2.7463	2.7325	2.7341	2.719	2.7132	2.6992	2.7575	2.7376	2.7172	2.7214	2.7306	2.8062	2.7788	2.7237	2.7748	2.7286	2.7345	2.7357	2.7717	3.1856	3.185	3.2629	3.2668	3.2738	3.2628	3.2547	3.2371	3.2598	3.273	3.2584	3.2613	3.2585	3.2147	3.2502	3.2396	3.2369	3.2524	3.2084	3.2345	3.2438	3.2407	3.1945	3.176	3.2733	3.2842	3.1727	2.6387	2.7528	2.7324	2.7134	2.6869	2.6903	2.6731	2.6576	2.7173	2.7465	2.7192	2.7148	2.709	2.7344	2.7564	2.7557	2.7574	2.7522	2.7506	2.7486	2.7616	2.7183	2.7659	2.7771	2.7588	2.717	2.7423	2.7519	2.7183	2.7326	2.782	2.7286	2.7237	2.7298	2.7228	2.7541	2.772	2.7676	2.7882	2.7896	2.7854	2.7701	2.7671	2.7423	2.7249	3.0169	3.1473	3.2307	3.2539	3.3247	3.3396	3.3014	3.2854	3.2805	3.3368	3.2801	3.2713	3.2747	3.2185	3.244	3.2945	3.2545	3.2407	3.2756	3.3065	3.2413	3.2326	3.2644	3.2585	3.3009	3.3007	3.2862	2.9737	2.6739	2.6636	2.7165	2.7242	2.7608	2.7472	2.7393	2.7557	2.7595
2.7341	2.662	2.7013	3.0257	3.0871	3.2446	3.25	3.2449	3.3089	3.2248	3.2292	3.253	3.2376	3.2271	3.2064	3.2555	3.2655	3.2253	3.213	3.218	3.2152	3.2388	3.1875	3.2278	3.2313	3.2079	3.2009	3.1247	2.7767	2.3827	2.7309	2.6946	2.6924	2.666	2.6612	2.6816	2.701	2.6802	2.6976	2.6722	2.6787	2.6938	2.6776	2.7233	2.7089	2.7087	2.7033	2.7024	2.6944	2.6811	2.6768	2.6841	2.6883	2.7038	2.6968	2.6964	2.706	2.7447	2.7603	2.7442	2.7468	2.734	2.7402	2.7206	2.722	2.6547	2.6977	2.7477	2.7319	2.732	2.7496	2.7092	2.7079	2.6822	2.7578	3.0822	3.201	3.2552	3.2533	3.2445	3.2801	3.2611	3.2737	3.2643	3.2506	3.262	3.2173	3.2598	3.2448	3.2416	3.213	3.2157	3.2305	3.2094	3.2208	3.2412	3.2414	3.2397	3.2307	3.2494	3.1616	2.4775	2.6841	2.6934	2.6982	2.7163	2.696	2.698	2.7046	2.7022	2.7019	2.7167	2.7264	2.7192	2.7514	2.7186	2.7327	2.7332	2.7104	2.7232	2.7469	2.7435	2.7215	2.7294	2.7361	2.7329	2.7441	2.7174	2.6754	2.7205	2.7436	2.7419	2.7251	2.7222	2.7288	2.7213	2.7766	2.7966	2.771	2.7583	2.7546	2.7513	2.7303	2.7519	2.7392	2.7322	2.8177	2.9724	3.1271	3.255	3.2521	3.2294	3.2806	3.2474	3.2754	3.2408	3.2516	3.2823	3.2539	3.2472	3.2973	3.2837	3.2567	3.2614	3.2651	3.2558	3.2523	3.237	3.2195	3.2125	3.2433	3.2541	3.2075	3.1229	2.6354	2.6586	2.6551	2.6817	2.695	2.7234	2.7445	2.7127	2.6959	2.7509	2.7224	2.7254	2.7278	2.7508	2.7154	2.7221	2.7339	2.7189	2.7123	2.7376	2.7511	2.7255	2.7439	2.7651	2.746	2.7528	2.7922	2.7786	2.7389	2.7245	2.7708	2.758	2.752	2.7841	2.7631	2.7695	2.7707	2.7807	2.7823	2.7788	2.7636	2.788	2.7717	2.7582	2.7679	2.9102	3.1713	3.2692	3.3264	3.3099	3.3021	3.3019	3.2931	3.3097	3.2956	3.2879	3.254	3.2776	3.2395	3.2895	3.2246	3.2546	3.1724	3.2281	3.2309	3.2659	3.3122	3.2846	3.2545	3.2594	3.2397	3.2677	2.9979	2.4525	2.6423	2.761	2.7012	2.7209	2.7801	2.7609	2.7665	2.7221
2.6901	2.7096	2.7345	2.9138	3.3044	3.2051	3.2941	3.2574	3.2629	3.2506	3.2152	3.2412	3.2591	3.2464	3.264	3.2803	3.1977	3.2123	3.2073	3.2234	3.1969	3.2121	3.2154	3.2385	3.2329	3.2071	3.2069	3.101	2.6285	2.4119	2.6831	2.6899	2.6974	2.6838	2.67	2.6688	2.6866	2.7006	2.6887	2.6791	2.7289	2.7214	2.7199	2.7106	2.6911	2.7088	2.7455	2.7242	2.7273	2.7329	2.7224	2.7056	2.6906	2.6771	2.7027	2.7185	2.734	2.7688	2.7263	2.7351	2.7328	2.7257	2.7294	2.7377	2.7353	2.7256	2.752	2.73	2.7393	2.7202	2.7224	2.7093	2.6968	2.6973	2.73	2.9563	3.2382	3.246	3.2847	3.3057	3.2941	3.2618	3.2823	3.2944	3.2653	3.2054	3.2544	3.2476	3.2363	3.2478	3.2252	3.2181	3.1943	3.1319	3.1692	3.2044	3.2117	3.2091	3.2218	3.2306	3.1032	2.5615	2.7258	2.6847	2.6699	2.7126	2.7182	2.7484	2.7424	2.6988	2.7522	2.7273	2.7277	2.7076	2.7383	2.7008	2.7183	2.7311	2.685	2.744	2.7532	2.7379	2.7182	2.7197	2.7351	2.7505	2.7456	2.7127	2.7176	2.7269	2.719	2.7638	2.7576	2.7446	2.7385	2.7696	2.7742	2.7803	2.7676	2.7355	2.7836	2.7559	2.7628	2.745	2.7601	2.7578	2.7049	2.8942	3.1439	3.1678	3.2406	3.2549	3.269	3.2934	3.3067	3.2961	3.2915	3.2688	3.2723	3.2674	3.2373	3.2169	3.2397	3.2475	3.2486	3.22	3.2465	3.2749	3.2611	3.187	3.2769	3.3175	3.1995	3.0248	2.3907	2.6714	2.6978	2.7182	2.7101	2.7083	2.7371	2.7357	2.7197	2.6993	2.7198	2.6974	2.6803	2.7124	2.728	2.7453	2.773	2.7538	2.7337	2.7494	2.7469	2.7477	2.7436	2.745	2.7351	2.7526	2.7576	2.7611	2.7235	2.7424	2.7416	2.7503	2.7751	2.7473	2.7542	2.7552	2.7855	2.8079	2.7899	2.7473	2.7436	2.7588	2.7759	2.7672	2.7601	2.907	3.353	3.2446	3.3227	3.296	3.2941	3.3007	3.2837	3.262	3.2969	3.2953	3.317	3.3301	3.3018	3.2896	3.2541	3.2257	3.2587	3.2315	3.2709	3.2801	3.2516	3.2799	3.2502	3.2183	3.2755	3.2761	2.9357	2.6819	2.7727	2.7423	2.7494	2.7629	2.731	2.6472	2.7075	2.7547
2.7331	2.749	2.7233	2.7282	2.9945	3.0103	3.2469	3.2753	3.2679	3.2692	3.2147	3.2324	3.2551	3.2639	3.2209	3.2312	3.2528	3.2559	3.2504	3.227	3.1871	3.2142	3.2029	3.2193	3.2587	3.2133	3.1533	2.936	2.5011	2.6417	2.7177	2.7095	2.6642	2.7066	2.6977	2.7124	2.71	2.6867	2.6736	2.6843	2.713	2.7016	2.694	2.7333	2.6719	2.6828	2.7108	2.7061	2.7509	2.716	2.7426	2.7277	2.7192	2.7163	2.707	2.6885	2.6892	2.677	2.7265	2.7301	2.7017	2.7268	2.7011	2.7002	2.7561	2.7651	2.7505	2.7488	2.7289	2.7827	2.7479	2.7055	2.6942	2.7003	2.6638	2.8297	3.084	3.2276	3.2786	3.2563	3.2575	3.2719	3.2776	3.2102	3.304	3.2736	3.1873	3.2545	3.2703	3.2664	3.2608	3.2522	3.2392	3.2448	3.219	3.2433	3.2518	3.2139	3.2086	3.2088	2.653	2.6733	2.7098	2.7207	2.6976	2.6807	2.6779	2.7131	2.7231	2.7131	2.7194	2.719	2.7216	2.7039	2.7088	2.7128	2.7396	2.7279	2.6976	2.6982	2.7056	2.7002	2.7307	2.7367	2.7135	2.735	2.7282	2.7467	2.748	2.7342	2.7387	2.7217	2.7419	2.7388	2.736	2.748	2.7827	2.7658	2.7702	2.7725	2.765	2.7326	2.7178	2.7669	2.7518	2.7307	2.737	2.9817	3.1429	3.1189	3.2682	3.3216	3.2951	3.2675	3.2574	3.2791	3.2914	3.2539	3.2536	3.241	3.2326	3.2389	3.2442	3.2089	3.2135	3.2202	3.2425	3.2465	3.2675	3.2627	3.2433	3.2634	3.1653	2.7535	2.7052	2.7588	2.7173	2.7122	2.7445	2.7562	2.7667	2.7923	2.7638	2.7359	2.7185	2.7276	2.7549	2.7539	2.741	2.7462	2.7581	2.7704	2.7678	2.7305	2.7362	2.774	2.7313	2.7569	2.7625	2.7644	2.7499	2.7406	2.7483	2.7584	2.7903	2.7835	2.7892	2.8006	2.7869	2.7706	2.7827	2.8073	2.7807	2.7672	2.7557	2.7599	2.7742	2.7556	2.7568	2.7594	3.1806	3.2686	3.2808	3.3066	3.315	3.286	3.3279	3.3269	3.2787	3.2972	3.2748	3.3061	3.3158	3.2277	3.2551	3.2714	3.2219	3.2357	3.2674	3.2978	3.3041	3.2533	3.2793	3.2582	3.235	3.1469	2.8877	2.5459	2.7267	2.764	2.7761	2.7632	2.7677	2.7502	2.7565	2.7508
2.7062	2.7523	2.8381	2.766	2.9265	3.2485	3.0216	3.23	3.2597	3.2506	3.2311	3.2057	3.2138	3.2205	3.2422	3.2366	3.2892	3.2429	3.2372	3.1617	3.2282	3.2279	3.1938	3.2351	3.2471	3.1935	2.9989	2.7097	2.4715	2.7526	2.7071	2.6711	2.6645	2.7079	2.7099	2.6996	2.7003	2.7098	2.7228	2.7159	2.6966	2.7145	2.7396	2.7521	2.7319	2.7192	2.6843	2.7343	2.736	2.7224	2.7122	2.7355	2.7254	2.721	2.7354	2.7418	2.728	2.7336	2.7071	2.7563	2.7404	2.727	2.7418	2.752	2.7569	2.7133	2.7158	2.7485	2.743	2.7052	2.7127	2.7578	2.7414	2.7621	2.7411	2.7414	2.9278	3.1849	3.1932	3.2324	3.2571	3.2382	3.234	3.1988	3.2427	3.2577	3.2506	3.2148	3.2262	3.2139	3.2518	3.2227	3.2301	3.235	3.2374	3.2012	3.2425	3.2529	3.2544	3.1074	2.5918	2.643	2.7104	2.7174	2.7227	2.7096	2.6825	2.6615	2.6782	2.7175	2.7014	2.7095	2.7155	2.7274	2.755	2.7229	2.6954	2.7234	2.7355	2.7356	2.7435	2.787	2.7802	2.7492	2.7455	2.6989	2.7421	2.7493	2.7276	2.7037	2.6856	2.7274	2.7078	2.7214	2.7228	2.7372	2.7074	2.7306	2.7255	2.7225	2.7645	2.7479	2.7594	2.77	2.7634	2.7124	2.7118	2.7475	3.0475	3.1683	3.2215	3.2886	3.308	3.3111	3.2945	3.2864	3.2849	3.2773	3.2619	3.2611	3.2473	3.2642	3.2659	3.2129	3.2033	3.2223	3.2446	3.2421	3.1423	3.2659	3.287	3.2646	3.1167	2.5306	2.7795	2.6896	2.7003	2.7411	2.7409	2.7384	2.7364	2.7848	2.7735	2.728	2.7543	2.7239	2.7433	2.7919	2.7503	2.7454	2.7486	2.6985	2.681	2.7616	2.7369	2.7448	2.7535	2.7703	2.7645	2.7638	2.7867	2.7683	2.7267	2.7633	2.7937	2.8103	2.8149	2.8007	2.782	2.7736	2.7653	2.7848	2.7831	2.7808	2.797	2.8068	2.7364	2.7719	2.75	2.7696	3.0315	3.4283	3.2643	3.3117	3.3051	3.3106	3.295	3.2837	3.2789	3.2716	3.3145	3.302	3.2827	3.2809	3.2832	3.2701	3.2224	3.2686	3.2679	3.2594	3.2834	3.2874	3.2609	3.2975	3.2847	3.1881	2.6849	2.755	2.7411	2.679	2.713	2.7455	2.7222	2.7612	2.7793	2.773
2.7548	2.7771	2.5924	2.1779	2.7432	2.9245	3.0251	3.1014	3.205	3.2826	3.3196	3.2269	3.2876	3.2813	3.2479	3.2428	3.2085	3.2047	3.2271	3.2072	3.2332	3.2354	3.2255	3.218	3.236	3.159	2.801	2.5541	2.665	2.7133	2.7115	2.7248	2.7187	2.7073	2.6946	2.7453	2.7484	2.6999	2.7041	2.7178	2.7495	2.7225	2.7076	2.721	2.7358	2.7496	2.7349	2.7129	2.7326	2.7067	2.7215	2.712	2.7381	2.7334	2.7154	2.7627	2.7166	2.7269	2.7535	2.7616	2.7408	2.7432	2.76	2.7687	2.7716	2.7389	2.7276	2.7298	2.7511	2.7593	2.7278	2.7053	2.7201	2.7217	2.6965	2.7015	2.8233	3.1442	3.1461	3.2222	3.2147	3.2912	3.2564	3.2085	3.2107	3.2238	3.2126	3.2298	3.2399	3.2602	3.2402	3.2229	3.183	3.2072	3.227	3.2236	3.2313	3.2432	3.1246	2.689	2.4389	2.7296	2.6897	2.6804	2.6918	2.6883	2.6841	2.6651	2.6726	2.7206	2.7213	2.7428	2.7454	2.7196	2.6944	2.7567	2.7371	2.7061	2.7416	2.7345	2.7169	2.671	2.7005	2.7466	2.7384	2.7324	2.7539	2.7495	2.7629	2.7441	2.77	2.7416	2.7663	2.7711	2.7867	2.7714	2.7491	2.7727	2.7518	2.7489	2.7425	2.7551	2.7745	2.7893	2.7737	2.74	2.7036	2.6947	2.8288	3.2215	3.1805	3.2148	3.2657	3.2668	3.2884	3.2564	3.2568	3.2893	3.2531	3.206	3.2036	3.2654	3.1717	3.1745	3.2035	3.2635	3.283	3.2343	3.246	3.2202	3.2399	3.2106	2.6774	2.5951	2.7517	2.7287	2.7303	2.7573	2.731	2.723	2.7646	2.7343	2.7686	2.7316	2.7484	2.7059	2.7578	2.7433	2.7092	2.7563	2.724	2.7412	2.7337	2.766	2.7841	2.7388	2.7444	2.757	2.7743	2.8017	2.8295	2.7769	2.7802	2.8138	2.7838	2.7775	2.7682	2.7683	2.7713	2.7757	2.763	2.7847	2.7947	2.7638	2.7875	2.7417	2.7691	2.7682	2.7685	2.7928	2.8413	3.1162	3.2316	3.3127	3.3098	3.3019	3.3251	3.332	3.292	3.2853	3.2517	3.2641	3.3137	3.2715	3.2463	3.3082	3.2852	3.2991	3.2891	3.3054	3.2714	3.2587	3.271	3.2708	3.3141	2.8723	2.4638	2.6852	2.7597	2.7537	2.7186	2.7666	2.7165	2.7602	2.7762	2.7771
2.7566	2.7519	2.757	2.751	2.7336	2.7117	2.8963	3.2036	3.0798	3.2801	3.2417	3.2828	3.2453	3.2775	3.2626	3.2636	3.229	3.2267	3.2256	3.2077	3.2349	3.2356	3.2517	3.2275	3.136	2.632	2.5957	2.7078	2.679	2.6817	2.6986	2.6932	2.6989	2.7041	2.7314	2.6776	2.7025	2.7269	2.7111	2.7293	2.7308	2.7501	2.7502	2.7486	2.7345	2.7276	2.7375	2.7213	2.7393	2.739	2.7439	2.7559	2.6908	2.7145	2.7741	2.7895	2.7503	2.7371	2.7414	2.7081	2.768	2.7289	2.7722	2.7464	2.7784	2.7488	2.7457	2.7231	2.768	2.7444	2.7361	2.7225	2.7621	2.7534	2.7338	2.737	2.7247	2.8985	3.0351	3.1023	3.2194	3.28	3.262	3.2696	3.2975	3.2941	3.2597	3.2243	3.256	3.2204	3.2232	3.219	3.2337	3.2686	3.2766	3.2757	3.2586	3.198	2.9436	2.6134	2.6661	2.7289	2.7108	2.6885	2.688	2.7114	2.7186	2.7299	2.7347	2.7586	2.6903	2.7349	2.7726	2.7378	2.7218	2.7096	2.7461	2.7496	2.7336	2.7347	2.7499	2.7517	2.6939	2.7202	2.7596	2.7258	2.7142	2.7706	2.7486	2.771	2.7773	2.7211	2.7482	2.7607	2.7624	2.7347	2.7166	2.734	2.7506	2.7414	2.7295	2.7308	2.777	2.7733	2.7777	2.7888	2.7719	2.7247	2.7086	2.917	3.2832	3.1353	3.2423	3.2982	3.3103	3.3256	3.2911	3.2816	3.304	3.2811	3.2516	3.2528	3.2121	3.248	3.2529	3.2063	3.2253	3.2673	3.2263	3.24	3.2265	3.0447	2.6147	2.6685	2.7451	2.7021	2.6856	2.7147	2.7346	2.7326	2.7508	2.7733	2.7799	2.7668	2.7714	2.704	2.74	2.7127	2.7622	2.7674	2.7718	2.765	2.7605	2.7741	2.7558	2.7501	2.7591	2.7402	2.7603	2.7675	2.7666	2.7917	2.7854	2.7711	2.7715	2.7719	2.7885	2.7917	2.7895	2.8032	2.7711	2.7814	2.785	2.7732	2.7863	2.786	2.7181	2.7811	2.7811	2.7702	2.7557	2.9753	3.0221	3.2235	3.2946	3.2822	3.3166	3.2784	3.3277	3.2742	3.2739	3.3028	3.2626	3.2851	3.2947	3.2654	3.2805	3.2774	3.2451	3.2568	3.1637	3.2565	3.2672	3.2523	3.0736	2.7646	2.519	2.7054	2.7298	2.6992	2.6961	2.7224	2.7569	2.7367	2.7428	2.7629
2.7486	2.7263	2.743	2.7371	2.7918	2.731	2.7402	2.9426	3.0107	2.9495	3.123	3.2098	3.28	3.2901	3.2446	3.2272	3.2356	3.2358	3.2144	3.231	3.2872	3.2708	3.2208	3.0573	2.6856	2.7633	2.7731	2.7478	2.7026	2.699	2.6927	2.7209	2.6818	2.6965	2.7188	2.7807	2.6646	2.7495	2.7527	2.766	2.7557	2.7416	2.7423	2.7405	2.6845	2.7126	2.7376	2.7065	2.6832	2.7368	2.7198	2.7387	2.7645	2.736	2.7226	2.7256	2.7596	2.7417	2.7537	2.7601	2.7545	2.7444	2.752	2.7526	2.7204	2.7713	2.7738	2.786	2.746	2.7294	2.7273	2.7606	2.7447	2.7376	2.7074	2.6843	2.7039	2.7322	2.9539	3.0292	3.0826	3.2442	3.2888	3.307	3.3021	3.2747	3.2737	3.2436	3.2327	3.2782	3.2562	3.2096	3.2662	3.2808	3.2445	3.2194	3.128	2.8776	2.5395	2.8005	2.7553	2.6801	2.7254	2.7128	2.716	2.7362	2.719	2.7131	2.7281	2.7361	2.7369	2.7614	2.7306	2.719	2.7565	2.7694	2.7136	2.765	2.7402	2.7287	2.7279	2.75	2.7582	2.7292	2.7178	2.6959	2.7368	2.74	2.737	2.7601	2.71	2.7488	2.7082	2.7157	2.7526	2.7772	2.7084	2.7433	2.781	2.7726	2.7796	2.7788	2.7541	2.7624	2.7601	2.7559	2.7452	2.7404	2.7503	2.7076	3.102	3.2797	3.0822	3.2685	3.3031	3.3069	3.2743	3.2669	3.2603	3.2777	3.2727	3.2304	3.2038	3.2761	3.2646	3.2648	3.2558	3.2925	3.2985	3.2837	3.149	2.5914	2.7184	2.733	2.7248	2.729	2.7267	2.7602	2.7419	2.7525	2.7444	2.6914	2.6013	2.7711	2.7774	2.7803	2.7638	2.753	2.7677	2.8005	2.7882	2.7249	2.758	2.7466	2.7826	2.7584	2.7523	2.7763	2.7693	2.7705	2.7609	2.7624	2.7715	2.7685	2.7791	2.7703	2.8048	2.8317	2.7745	2.7713	2.7849	2.8018	2.8162	2.8034	2.7778	2.8018	2.7913	2.7887	2.8034	2.7261	2.7534	2.8236	3.295	2.9901	3.1826	3.3157	3.2819	3.2968	3.3047	3.3054	3.3153	3.3104	3.286	3.2788	3.3143	3.3038	3.2769	3.291	3.2877	3.2977	3.2724	3.2542	3.2733	3.2188	2.7571	2.6333	2.7213	2.7609	2.7424	2.7428	2.7506	2.7967	2.7548	2.7663	2.7147	2.7472
2.7536	2.7804	2.7081	2.7268	2.7678	2.7519	2.7641	2.7215	2.8515	3.0678	2.8395	2.9262	3.1751	3.2309	3.2692	3.2669	3.2766	3.2645	3.2415	3.2015	3.1148	2.9581	2.7915	2.5154	2.7689	2.8118	2.7169	2.6765	2.693	2.7098	2.6961	2.6968	2.712	2.718	2.7456	2.7326	2.7259	2.7303	2.7516	2.7333	2.722	2.7103	2.7349	2.7528	2.7596	2.7666	2.6958	2.7433	2.7458	2.7178	2.7185	2.7352	2.7337	2.7207	2.7207	2.7567	2.724	2.7059	2.7591	2.7616	2.7422	2.7416	2.7584	2.7528	2.7208	2.6927	2.7105	2.7506	2.7481	2.7554	2.7692	2.7777	2.7254	2.7286	2.7405	2.73	2.7104	2.7138	2.7375	2.9819	3.0317	2.9554	3.0727	3.2111	3.2472	3.2765	3.2493	3.2639	3.23	3.2083	3.2641	3.2444	3.246	3.2114	3.1639	3.0618	2.7661	2.7883	2.8605	2.7425	2.7074	2.7262	2.7136	2.7142	2.6687	2.7059	2.7366	2.7743	2.7597	2.7454	2.7398	2.7357	2.7469	2.7437	2.7186	2.7137	2.7254	2.7564	2.7268	2.7333	2.748	2.7207	2.7378	2.7483	2.732	2.7879	2.7671	2.7471	2.7378	2.7266	2.7495	2.6664	2.6986	2.722	2.7277	2.7806	2.793	2.7652	2.736	2.7419	2.7899	2.7821	2.7815	2.7888	2.7484	2.7503	2.7648	2.7406	2.7274	2.7201	2.7427	3.0162	3.1987	3.0363	3.1893	3.2647	3.298	3.2687	3.2679	3.2673	3.2755	3.2759	3.2627	3.2166	3.2644	3.2808	3.2688	3.2851	3.2545	3.0306	2.5204	2.6903	2.7725	2.738	2.7302	2.7547	2.7418	2.7347	2.7451	2.7638	2.7375	2.7413	2.7337	2.7367	2.7325	2.7693	2.7668	2.7396	2.7655	2.7864	2.7973	2.7803	2.7759	2.7787	2.7599	2.7664	2.7668	2.7901	2.7999	2.8033	2.7598	2.7734	2.7948	2.7806	2.7902	2.7755	2.7786	2.7975	2.8168	2.7812	2.7787	2.7825	2.8003	2.794	2.7882	2.8395	2.8067	2.7541	2.7771	2.7957	2.7514	2.7619	2.7885	3.0368	2.9361	3.2264	3.2987	3.3102	3.2954	3.2835	3.3247	3.2901	3.2792	3.2886	3.2977	3.3008	3.2992	3.2894	3.2943	3.3061	3.2385	3.2624	3.228	2.9142	2.4856	2.8188	2.8134	2.776	2.7609	2.7453	2.7647	2.7876	2.7782	2.7584	2.7857	2.7872
2.7484	2.7389	2.7297	2.7595	2.7255	2.7302	2.7095	2.7089	2.7218	2.75	2.961	3.3362	2.5635	2.7124	2.851	2.9094	2.9404	2.9522	2.9173	2.7327	2.4808	2.4007	3.1973	2.9668	2.763	2.7178	2.6941	2.7089	2.6946	2.7058	2.6907	2.6963	2.7288	2.7167	2.6943	2.717	2.7559	2.699	2.7384	2.7083	2.7362	2.731	2.7273	2.7191	2.7364	2.7507	2.7608	2.737	2.7192	2.739	2.7636	2.7451	2.7364	2.7524	2.7609	2.7573	2.7525	2.7757	2.7694	2.7624	2.8034	2.7494	2.7523	2.7394	2.7623	2.7539	2.7319	2.7547	2.7505	2.7588	2.7533	2.7485	2.7599	2.7599	2.7667	2.7755	2.7752	2.7283	2.7534	2.7196	2.9307	3.187	2.9741	2.8625	3.042	3.1638	3.1883	3.2381	3.2906	3.239	3.2148	3.1806	3.1192	3.01	2.7974	2.476	2.7597	2.9021	2.772	2.7108	2.7381	2.7178	2.7189	2.7127	2.7457	2.7527	2.7344	2.7114	2.7198	2.7307	2.7592	2.7549	2.7555	2.7547	2.7766	2.7373	2.7624	2.7487	2.7885	2.802	2.7282	2.6785	2.7257	2.7757	2.7849	2.7743	2.7844	2.8043	2.7674	2.7501	2.7599	2.7627	2.771	2.7764	2.7849	2.8024	2.7871	2.7784	2.7908	2.7888	2.785	2.8043	2.754	2.7684	2.7885	2.8	2.801	2.7868	2.7505	2.7397	2.7374	2.7666	2.9765	2.887	2.8977	3.1114	3.2445	3.2932	3.3081	3.2834	3.3166	3.283	3.2697	3.2493	3.3155	3.2318	3.2742	3.1811	2.9605	2.6303	2.6616	2.794	2.7394	2.7381	2.7842	2.7627	2.7504	2.7086	2.7779	2.7437	2.7432	2.7386	2.7592	2.754	2.7614	2.7777	2.7405	2.7453	2.7747	2.7767	2.775	2.7421	2.7675	2.7722	2.773	2.7937	2.7686	2.7716	2.7665	2.7663	2.7681	2.7799	2.7786	2.7804	2.7758	2.8104	2.8016	2.772	2.767	2.7916	2.7865	2.7909	2.7913	2.7747	2.7856	2.7714	2.7909	2.7985	2.7907	2.7779	2.7912	2.8192	2.7721	2.7922	3.1583	2.9527	3.1961	3.303	3.3186	3.339	3.3309	3.2812	3.3027	3.322	3.3283	3.3117	3.2818	3.3192	3.2961	3.3012	3.2601	3.2611	2.9155	2.4414	2.8814	2.7879	2.7217	2.729	2.7149	2.7641	2.7571	2.7816	2.7738	2.7527	2.7201	2.7681
